reinforcement learning algorithms,0,0,0,0,0,0,0,0,0,0,0,17,36,37,32,44,49,24,239
intelligent surfaces ris,0,0,0,0,0,0,0,0,0,0,0,3,18,18,27,47,48,78,239
formulate optimization problem,0,0,0,0,0,0,0,0,0,0,5,20,19,21,28,53,37,55,238
paper addresses problem,0,0,0,0,0,0,0,0,0,3,8,18,34,29,21,27,47,49,236
results validate effectiveness,0,0,0,0,0,0,0,0,0,0,3,10,15,4,13,31,68,92,236
extensive simulation results,0,0,0,0,0,0,0,0,0,3,7,19,25,19,39,35,39,49,235
orthogonal time frequency,0,0,0,0,0,0,0,0,0,0,0,7,19,24,28,47,50,60,235
false data injection,0,0,0,0,0,0,0,0,0,0,4,10,30,53,36,28,35,39,235
stateoftheart deep learning,0,0,0,0,0,0,0,0,0,0,4,22,37,41,21,34,37,39,235
gaussian mixture model,0,0,0,0,0,0,0,0,0,6,15,35,37,23,35,21,39,24,235
earth orbit leo,0,0,0,0,0,0,0,0,0,0,0,4,13,19,21,37,55,85,234
address problem propose,0,0,0,0,0,0,0,0,0,0,4,17,31,39,37,38,41,26,233
division multiple access,0,0,0,0,0,0,0,0,0,5,8,21,47,24,21,31,41,35,233
sound source localization,0,0,0,0,0,0,0,0,0,7,25,18,19,14,24,31,53,41,232
reinforcement learning algorithm,0,0,0,0,0,0,0,0,0,0,5,11,58,24,29,40,38,27,232
machine learning approach,0,0,0,0,0,0,0,0,0,0,4,26,32,32,44,31,36,27,232
decision process mdp,0,0,0,0,0,0,0,0,0,4,0,21,34,24,40,35,39,35,232
use deep learning,0,0,0,0,0,0,0,0,0,0,8,26,47,25,44,41,25,16,232
segment anything model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,90,64,231
results demonstrate method,0,0,0,0,0,0,0,0,0,0,3,8,15,18,17,34,49,87,231
proximal policy optimization,0,0,0,0,0,0,0,0,0,0,0,5,13,15,24,41,57,75,230
probability density function,0,0,0,0,0,0,0,0,0,3,14,19,38,29,31,30,34,32,230
deep learning architecture,0,0,0,0,0,0,0,0,0,0,9,25,35,22,37,36,35,30,229
ordinary differential equations,0,0,0,0,0,0,0,0,0,3,0,8,26,27,37,35,47,46,229
neural architecture search,0,0,0,0,0,0,0,0,0,0,0,21,54,44,47,26,22,15,229
adaptive cruise control,0,0,0,0,0,0,0,0,0,0,0,19,26,41,20,48,35,39,228
numerical experiments demonstrate,0,0,0,0,0,0,0,0,0,0,7,14,23,24,21,43,41,55,228
denoising diffusion probabilistic,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,81,66,45,228
user equipments ues,0,0,0,0,0,0,0,0,0,0,6,18,25,26,34,32,51,35,227
additive white gaussian,0,0,0,0,0,0,0,0,0,4,12,34,39,37,22,25,27,27,227
electric vehicle charging,0,0,0,0,0,0,0,0,0,0,5,5,22,30,30,34,45,55,226
dynamic mode decomposition,0,0,0,0,0,0,0,0,0,0,0,11,31,33,26,15,50,60,226
blind source separation,0,0,0,0,0,0,0,0,0,5,23,25,56,30,33,21,14,19,226
coherence tomography oct,0,0,0,0,0,0,0,0,0,0,0,27,35,27,40,35,34,27,225
convolution neural network,0,0,0,0,0,0,0,0,0,0,5,46,43,41,41,21,22,6,225
discrete fourier transform,0,0,0,0,0,0,0,0,0,3,11,17,18,26,30,29,33,58,225
convolutional recurrent neural,0,0,0,0,0,0,0,0,0,8,25,46,34,43,24,18,14,12,224
model predictive controller,0,0,0,0,0,0,0,0,0,0,0,10,32,32,38,37,32,42,223
propose deep learning,0,0,0,0,0,0,0,0,0,0,0,40,39,34,36,22,29,21,221
wireless communication networks,0,0,0,0,0,0,0,0,0,0,10,18,26,35,30,37,36,29,221
approximate message passing,0,0,0,0,0,0,0,0,0,0,12,23,28,31,41,36,35,15,221
simulation results provided,0,0,0,0,0,0,0,0,0,0,6,28,35,28,32,27,35,29,220
input multiple output,0,0,0,0,0,0,0,0,0,5,8,25,31,18,28,32,36,36,219
peak signaltonoise ratio,0,0,0,0,0,0,0,0,0,0,4,15,21,21,19,41,47,51,219
show proposed scheme,0,0,0,0,0,0,0,0,0,0,17,24,33,32,31,26,32,22,217
ratesplitting multiple access,0,0,0,0,0,0,0,0,0,0,0,0,18,19,43,40,55,42,217
variational autoencoder vae,0,0,0,0,0,0,0,0,0,0,13,23,34,28,33,27,30,28,216
computed tomography images,0,0,0,0,0,0,0,0,0,0,0,17,45,37,34,40,22,21,216
machine learning deep,0,0,0,0,0,0,0,0,0,0,0,13,27,28,35,35,43,35,216
convex optimization problem,0,0,0,0,0,0,0,0,0,8,11,18,30,33,27,21,34,34,216
reinforcement learning framework,0,0,0,0,0,0,0,0,0,0,0,12,20,33,30,29,28,63,215
reinforcement learning based,0,0,0,0,0,0,0,0,0,0,4,15,53,40,29,35,16,23,215
propose novel deep,0,0,0,0,0,0,0,0,0,0,5,14,45,47,37,24,22,21,215
superiority proposed method,0,0,0,0,0,0,0,0,0,0,3,13,25,32,38,39,39,26,215
results demonstrate superiority,0,0,0,0,0,0,0,0,0,0,0,12,23,18,27,48,56,30,214
multiple input multiple,0,0,0,0,0,0,0,0,0,4,9,23,28,18,26,31,37,38,214
systems paper presents,0,0,0,0,0,0,0,0,0,0,5,10,25,17,27,23,33,74,214
partial differential equations,0,0,0,0,0,0,0,0,0,0,3,9,24,23,27,44,49,35,214
orthogonal frequencydivision multiplexing,0,0,0,0,0,0,0,0,0,0,15,17,26,20,24,30,31,48,211
global navigation satellite,0,0,0,0,0,0,0,0,0,0,6,11,19,21,32,31,37,54,211
demonstrate efficacy proposed,0,0,0,0,0,0,0,0,0,0,0,14,27,28,32,32,41,36,210
information power transfer,0,0,0,0,0,0,0,0,0,0,12,21,26,34,19,29,25,43,209
neural network rnn,0,0,0,0,0,0,0,0,0,0,12,34,53,34,24,27,16,9,209
video quality assessment,0,0,0,0,0,0,0,0,0,0,10,7,17,16,34,41,58,26,209
performance proposed algorithm,0,0,0,0,0,0,0,0,0,3,17,16,28,38,34,36,22,15,209
direction arrival doa,0,0,0,0,0,0,0,0,0,7,14,15,20,22,31,27,37,35,208
advances deep learning,0,0,0,0,0,0,0,0,0,0,3,23,34,23,29,32,34,29,207
medical image classification,0,0,0,0,0,0,0,0,0,0,0,3,18,25,36,23,55,47,207
audio source separation,0,0,0,0,0,0,0,0,0,5,30,24,27,33,19,14,28,27,207
imperfect channel state,0,0,0,0,0,0,0,0,0,0,4,15,24,19,34,32,38,40,206
method achieves stateoftheart,0,0,0,0,0,0,0,0,0,0,3,17,23,25,26,32,43,37,206
nextgeneration wireless networks,0,0,0,0,0,0,0,0,0,0,0,5,10,4,20,18,43,105,205
networked control systems,0,0,0,0,0,0,0,0,0,0,0,23,38,31,34,25,21,33,205
using generative adversarial,0,0,0,0,0,0,0,0,0,0,8,36,46,38,32,17,15,13,205
remote sensing images,0,0,0,0,0,0,0,0,0,0,6,12,33,42,22,26,28,35,204
area receiver operating,0,0,0,0,0,0,0,0,0,0,0,24,35,26,28,31,35,25,204
music source separation,0,0,0,0,0,0,0,0,0,0,13,18,18,27,23,35,24,43,201
stochastic optimal control,0,0,0,0,0,0,0,0,0,0,0,12,33,26,41,33,26,30,201
using reinforcement learning,0,0,0,0,0,0,0,0,0,0,0,20,26,29,38,29,22,37,201
proposed method compared,0,0,0,0,0,0,0,0,0,0,9,26,31,31,20,34,28,21,200
simulation results indicate,0,0,0,0,0,0,0,0,0,4,11,24,19,14,32,26,33,37,200
across wide range,0,0,0,0,0,0,0,0,0,0,0,9,14,8,12,28,44,85,200
recently deep learning,0,0,0,0,0,0,0,0,0,0,7,25,44,35,36,29,18,5,199
limited training data,0,0,0,0,0,0,0,0,0,0,5,14,16,28,19,42,34,40,198
high spatial resolution,0,0,0,0,0,0,0,0,0,0,8,14,24,30,39,35,30,18,198
multiuser multipleinput multipleoutput,0,0,0,0,0,0,0,0,0,0,8,15,21,26,35,16,42,35,198
image segmentation tasks,0,0,0,0,0,0,0,0,0,0,0,8,17,32,32,40,43,25,197
performance compared stateoftheart,0,0,0,0,0,0,0,0,0,0,8,13,18,22,27,31,38,40,197
performance proposed approach,0,0,0,0,0,0,0,0,0,3,4,20,29,26,32,28,27,27,196
effectiveness proposed framework,0,0,0,0,0,0,0,0,0,0,4,5,21,27,14,31,38,56,196
temporal classification ctc,0,0,0,0,0,0,0,0,0,4,10,20,25,25,29,41,26,16,196
component analysis pca,0,0,0,0,0,0,0,0,0,0,14,25,32,22,17,21,26,39,196
inertial measurement unit,0,0,0,0,0,0,0,0,0,0,0,15,24,29,25,31,32,39,195
method outperforms existing,0,0,0,0,0,0,0,0,0,0,3,10,20,12,18,28,45,59,195
play crucial role,0,0,0,0,0,0,0,0,0,0,3,5,11,12,11,48,60,45,195
singing voice synthesis,0,0,0,0,0,0,0,0,0,0,0,14,17,29,42,31,42,19,194
high signaltonoise ratio,0,0,0,0,0,0,0,0,0,3,9,26,30,15,26,33,27,25,194
based deep neural,0,0,0,0,0,0,0,0,0,0,10,31,44,35,28,23,13,10,194
alternating optimization algorithm,0,0,0,0,0,0,0,0,0,0,0,7,10,17,27,30,55,48,194
linear matrix inequalities,0,0,0,0,0,0,0,0,0,0,0,7,20,34,26,32,32,43,194
address issue paper,0,0,0,0,0,0,0,0,0,0,0,8,16,16,23,40,46,45,194
proposed approach outperforms,0,0,0,0,0,0,0,0,0,0,6,21,35,30,27,31,27,17,194
lower computational complexity,0,0,0,0,0,0,0,0,0,3,9,10,25,19,27,37,35,28,193
proposed approach achieves,0,0,0,0,0,0,0,0,0,0,0,18,23,28,21,36,20,47,193
state space model,0,0,0,0,0,0,0,0,0,0,0,4,13,15,14,16,77,54,193
stochastic gradient descent,0,0,0,0,0,0,0,0,0,0,6,14,33,32,27,29,36,16,193
demonstrate proposed algorithm,0,0,0,0,0,0,0,0,0,0,6,12,30,15,26,32,33,38,192
wireless information power,0,0,0,0,0,0,0,0,0,0,12,20,25,27,18,29,22,39,192
diffusion probabilistic models,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,76,45,37,192
implicit neural representation,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,49,62,46,191
show method outperforms,0,0,0,0,0,0,0,0,0,0,5,17,23,22,26,45,25,28,191
neural networks gnns,0,0,0,0,0,0,0,0,0,0,0,6,18,17,15,33,54,48,191
linear timeinvariant systems,0,0,0,0,0,0,0,0,0,0,0,6,23,34,27,30,34,37,191
proposed model outperforms,0,0,0,0,0,0,0,0,0,0,4,15,29,32,23,33,37,18,191
intelligent transportation systems,0,0,0,0,0,0,0,0,0,0,3,15,40,16,16,27,41,32,190
proposed model achieves,0,0,0,0,0,0,0,0,0,0,0,11,13,24,37,42,25,37,189
play important role,0,0,0,0,0,0,0,0,0,0,5,20,34,32,31,32,24,11,189
publicly available dataset,0,0,0,0,0,0,0,0,0,4,7,15,22,25,19,33,33,30,188
sound event localization,0,0,0,0,0,0,0,0,0,0,0,12,28,34,16,23,37,37,187
character error rate,0,0,0,0,0,0,0,0,0,0,10,11,25,25,31,29,34,22,187
show proposed framework,0,0,0,0,0,0,0,0,0,0,0,19,28,29,35,31,19,26,187
proposed method demonstrated,0,0,0,0,0,0,0,0,0,0,4,6,30,22,35,30,27,33,187
endtoend deep learning,0,0,0,0,0,0,0,0,0,0,7,19,25,30,23,27,31,24,186
demonstrate proposed framework,0,0,0,0,0,0,0,0,0,0,4,11,15,11,26,26,28,65,186
amount training data,0,0,0,0,0,0,0,0,0,0,9,20,35,25,28,31,27,11,186
frequency space otfs,0,0,0,0,0,0,0,0,0,0,0,5,16,19,23,37,37,48,185
orthogonal multiple access,0,0,0,0,0,0,0,0,0,0,10,31,39,28,20,17,23,17,185
experiment results show,0,0,0,0,0,0,0,0,0,0,17,16,24,30,31,33,22,12,185
poses significant challenges,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,22,71,81,184
data augmentation method,0,0,0,0,0,0,0,0,0,0,0,12,30,29,44,36,13,20,184
speech recognition system,0,0,0,0,0,0,0,0,0,0,10,26,27,29,30,32,20,10,184
high data rates,0,0,0,0,0,0,0,0,0,4,8,22,28,21,15,19,38,28,183
finally numerical results,0,0,0,0,0,0,0,0,0,0,3,13,18,16,37,24,41,31,183
illustrate effectiveness proposed,0,0,0,0,0,0,0,0,0,0,5,17,30,27,24,28,24,28,183
lower bound crlb,0,0,0,0,0,0,0,0,0,0,8,10,14,15,28,23,42,42,182
cellfree massive multipleinput,0,0,0,0,0,0,0,0,0,0,0,5,14,18,26,27,52,40,182
numerical results provided,0,0,0,0,0,0,0,0,0,0,5,19,26,22,27,27,35,21,182
challenging task due,0,0,0,0,0,0,0,0,0,0,5,26,24,20,23,36,28,20,182
neural networks trained,0,0,0,0,0,0,0,0,0,0,6,22,42,25,18,29,20,20,182
achieve better performance,0,0,0,0,0,0,0,0,0,0,6,19,31,25,41,36,18,6,182
cramerrao bound crb,0,0,0,0,0,0,0,0,0,6,4,7,6,10,21,36,47,45,182
simulation results reveal,0,0,0,0,0,0,0,0,0,0,6,13,27,18,17,30,36,34,181
speech recognition models,0,0,0,0,0,0,0,0,0,5,4,17,15,23,33,35,32,17,181
cardiac magnetic resonance,0,0,0,0,0,0,0,0,0,0,0,7,33,14,41,30,35,21,181
using neural networks,0,0,0,0,0,0,0,0,0,0,13,14,31,28,34,21,20,20,181
absolute error mae,0,0,0,0,0,0,0,0,0,0,4,5,15,19,19,22,49,48,181
present novel approach,0,0,0,0,0,0,0,0,0,0,6,20,17,23,22,38,28,27,181
significantly outperforms stateoftheart,0,0,0,0,0,0,0,0,0,0,3,11,17,19,24,21,39,47,181
experiments demonstrate effectiveness,0,0,0,0,0,0,0,0,0,0,0,7,15,16,18,39,44,41,180
semidefinite relaxation sdr,0,0,0,0,0,0,0,0,0,0,6,10,17,15,26,24,42,40,180
braincomputer interface bci,0,0,0,0,0,0,0,0,0,0,3,10,36,19,28,22,35,27,180
linear timeinvariant lti,0,0,0,0,0,0,0,0,0,0,0,13,18,24,25,34,30,36,180
datasets demonstrate proposed,0,0,0,0,0,0,0,0,0,0,0,15,21,21,26,34,26,36,179
performance compared existing,0,0,0,0,0,0,0,0,0,0,6,12,11,19,19,33,40,39,179
results show significant,0,0,0,0,0,0,0,0,0,0,8,16,27,24,14,25,31,34,179
presents novel approach,0,0,0,0,0,0,0,0,0,0,5,8,12,6,9,31,56,52,179
joint sourcechannel coding,0,0,0,0,0,0,0,0,0,0,0,9,7,11,25,34,41,52,179
age information aoi,0,0,0,0,0,0,0,0,0,0,5,14,31,16,18,34,34,27,179
existing stateoftheart methods,0,0,0,0,0,0,0,0,0,0,0,5,17,24,26,37,38,32,179
square error mse,0,0,0,0,0,0,0,0,0,4,12,13,29,22,14,30,30,25,179
two case studies,0,0,0,0,0,0,0,0,0,0,3,14,18,25,22,25,35,37,179
energy storage system,0,0,0,0,0,0,0,0,0,0,10,12,21,22,34,27,23,30,179
physicsinformed neural networks,0,0,0,0,0,0,0,0,0,0,0,0,7,23,15,27,36,70,178
paper presents comprehensive,0,0,0,0,0,0,0,0,0,0,0,7,7,9,8,27,48,72,178
lowlight image enhancement,0,0,0,0,0,0,0,0,0,0,0,10,21,28,25,38,25,31,178
speech representation learning,0,0,0,0,0,0,0,0,0,0,0,9,14,33,56,33,16,17,178
maximum likelihood estimation,0,0,0,0,0,0,0,0,0,4,7,10,24,22,24,31,17,38,177
unsupervised anomaly detection,0,0,0,0,0,0,0,0,0,0,0,5,13,25,24,37,44,29,177
achieves stateoftheart results,0,0,0,0,0,0,0,0,0,0,0,17,22,22,28,26,28,33,176
fourier transform stft,0,0,0,0,0,0,0,0,0,0,15,24,26,16,23,27,22,23,176
high computational cost,0,0,0,0,0,0,0,0,0,0,9,10,22,21,18,27,26,43,176
address limitations propose,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,10,38,108,175
paper consider problem,0,0,0,0,0,0,0,0,0,0,12,19,24,37,26,29,16,12,175
simultaneous wireless information,0,0,0,0,0,0,0,0,0,0,8,19,24,23,13,28,21,38,174
power flow opf,0,0,0,0,0,0,0,0,0,0,3,13,17,16,26,35,28,36,174
proposed method validated,0,0,0,0,0,0,0,0,0,0,4,16,26,18,16,16,33,45,174
language model llm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,65,96,173
simulation results confirm,0,0,0,0,0,0,0,0,0,4,7,10,18,13,10,18,34,58,172
existing deep learning,0,0,0,0,0,0,0,0,0,0,0,12,34,19,27,22,24,34,172
systems paper proposes,0,0,0,0,0,0,0,0,0,0,5,11,15,16,23,30,30,42,172
signal processing techniques,0,0,0,0,0,0,0,0,0,4,10,18,19,15,24,26,24,32,172
opinion score mos,0,0,0,0,0,0,0,0,0,0,6,8,24,29,25,26,29,25,172
study propose novel,0,0,0,0,0,0,0,0,0,0,7,8,19,14,15,38,40,30,171
numerical simulations demonstrate,0,0,0,0,0,0,0,0,0,0,4,9,6,14,15,29,30,63,170
datadriven predictive control,0,0,0,0,0,0,0,0,0,0,0,0,12,14,30,21,49,44,170
graph convolutional network,0,0,0,0,0,0,0,0,0,0,0,17,20,26,37,32,21,17,170
false alarm rate,0,0,0,0,0,0,0,0,0,4,9,20,20,20,18,27,24,27,169
propose new method,0,0,0,0,0,0,0,0,0,0,8,23,32,19,20,32,23,12,169
using deep reinforcement,0,0,0,0,0,0,0,0,0,0,0,25,33,20,23,30,22,16,169
multiple instance learning,0,0,0,0,0,0,0,0,0,3,6,12,26,20,19,32,25,26,169
event localization detection,0,0,0,0,0,0,0,0,0,0,0,10,28,25,16,22,32,36,169
traditional machine learning,0,0,0,0,0,0,0,0,0,0,4,27,20,15,19,24,29,31,169
systems paper propose,0,0,0,0,0,0,0,0,0,0,0,18,34,29,15,23,29,21,169
hidden markov model,0,0,0,0,0,0,0,0,0,3,16,15,34,26,25,12,17,20,168
orthogonal matching pursuit,0,0,0,0,0,0,0,0,0,0,4,16,10,16,27,25,33,37,168
model order reduction,0,0,0,0,0,0,0,0,0,0,0,13,25,21,35,13,28,33,168
supervised deep learning,0,0,0,0,0,0,0,0,0,0,0,14,23,17,35,31,28,20,168
support vector machines,0,0,0,0,0,0,0,0,0,3,11,18,38,17,21,16,25,18,167
attention recent years,0,0,0,0,0,0,0,0,0,0,0,12,24,25,30,26,27,23,167
connected autonomous vehicles,0,0,0,0,0,0,0,0,0,0,0,7,24,27,22,22,34,30,166
relative word error,0,0,0,0,0,0,0,0,0,0,10,14,19,38,29,25,23,8,166
remains significant challenge,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,14,43,93,166
multiple access rsma,0,0,0,0,0,0,0,0,0,0,0,0,12,12,26,27,48,41,166
room impulse responses,0,0,0,0,0,0,0,0,0,5,4,9,9,26,19,29,31,33,165
state space models,0,0,0,0,0,0,0,0,0,0,0,4,8,0,15,16,69,53,165
reproducing kernel hilbert,0,0,0,0,0,0,0,0,0,0,0,13,25,16,19,27,32,32,164
simultaneous localization mapping,0,0,0,0,0,0,0,0,0,0,4,13,19,32,23,29,23,21,164
wireless communication system,0,0,0,0,0,0,0,0,0,0,13,17,21,23,21,22,20,27,164
results show approach,0,0,0,0,0,0,0,0,0,0,3,18,23,16,25,27,22,30,164
achieves better performance,0,0,0,0,0,0,0,0,0,0,6,20,25,24,30,27,15,17,164
neural networks paper,0,0,0,0,0,0,0,0,0,4,9,22,36,21,19,26,10,16,163
two publicly available,0,0,0,0,0,0,0,0,0,0,3,14,25,24,28,29,19,21,163
deep image prior,0,0,0,0,0,0,0,0,0,0,0,9,22,33,23,28,18,30,163
multilayer perceptron mlp,0,0,0,0,0,0,0,0,0,0,3,12,18,18,14,33,22,42,162
interference cancellation sic,0,0,0,0,0,0,0,0,0,0,4,6,25,25,21,25,26,30,162
automated vehicles cavs,0,0,0,0,0,0,0,0,0,0,0,8,19,28,30,20,33,24,162
target speaker extraction,0,0,0,0,0,0,0,0,0,0,0,5,0,11,22,24,47,53,162
synthetic real data,0,0,0,0,0,0,0,0,0,7,4,23,18,19,23,21,18,29,162
plays vital role,0,0,0,0,0,0,0,0,0,0,4,8,18,18,26,28,33,27,162
necessary sufficient condition,0,0,0,0,0,0,0,0,0,0,0,14,33,29,18,24,25,19,162
audio samples available,0,0,0,0,0,0,0,0,0,0,0,0,5,13,28,34,40,41,161
results show effectiveness,0,0,0,0,0,0,0,0,0,0,6,14,25,31,22,25,22,16,161
results demonstrate superior,0,0,0,0,0,0,0,0,0,0,0,8,11,4,21,29,45,43,161
results show model,0,0,0,0,0,0,0,0,0,0,6,16,21,26,33,21,18,20,161
method significantly outperforms,0,0,0,0,0,0,0,0,0,0,3,12,12,18,19,18,35,43,160
knowledge first work,0,0,0,0,0,0,0,0,0,0,0,27,17,29,16,25,14,32,160
simulation results presented,0,0,0,0,0,0,0,0,0,4,5,13,35,18,29,16,25,15,160
significantly outperforms existing,0,0,0,0,0,0,0,0,0,0,3,8,15,14,11,22,36,51,160
gated recurrent unit,0,0,0,0,0,0,0,0,0,0,11,19,24,15,26,24,17,24,160
functional magnetic resonance,0,0,0,0,0,0,0,0,0,0,0,21,14,13,30,29,34,19,160
next generation wireless,0,0,0,0,0,0,0,0,0,4,7,13,18,27,28,16,23,24,160
demonstrates superior performance,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,22,71,49,160
recent advances deep,0,0,0,0,0,0,0,0,0,0,4,17,23,23,15,24,26,28,160
plays critical role,0,0,0,0,0,0,0,0,0,0,0,9,10,23,16,29,30,43,160
achieve stateoftheart performance,0,0,0,0,0,0,0,0,0,0,0,17,23,28,28,16,29,18,159
neural networks rnns,0,0,0,0,0,0,0,0,0,6,12,27,30,10,14,18,20,22,159
objective subjective evaluations,0,0,0,0,0,0,0,0,0,0,0,6,17,17,27,22,34,36,159
word error rates,0,0,0,0,0,0,0,0,0,0,6,9,19,20,19,22,36,28,159
conduct extensive experiments,0,0,0,0,0,0,0,0,0,0,0,10,28,16,23,25,42,14,158
paper propose method,0,0,0,0,0,0,0,0,0,0,5,20,31,17,25,23,19,18,158
human visual system,0,0,0,0,0,0,0,0,0,0,14,18,25,22,24,19,27,9,158
similarity coefficient dsc,0,0,0,0,0,0,0,0,0,0,0,9,20,26,10,23,43,27,158
remote sensing image,0,0,0,0,0,0,0,0,0,0,0,3,15,21,15,29,46,29,158
mixedinteger linear programming,0,0,0,0,0,0,0,0,0,0,0,6,25,22,20,35,21,28,157
issue propose novel,0,0,0,0,0,0,0,0,0,0,0,9,15,22,18,32,37,24,157
light communication vlc,0,0,0,0,0,0,0,0,0,0,13,28,22,18,15,17,16,28,157
joint optimization problem,0,0,0,0,0,0,0,0,0,0,0,7,22,11,17,17,33,50,157
processing machine learning,0,0,0,0,0,0,0,0,0,0,9,7,25,25,27,18,26,20,157
unscented kalman filter,0,0,0,0,0,0,0,0,0,0,0,10,18,13,27,20,24,45,157
neural network gnn,0,0,0,0,0,0,0,0,0,0,0,3,12,16,26,33,25,42,157
achieves competitive performance,0,0,0,0,0,0,0,0,0,0,3,7,13,17,21,21,32,42,156
analogtodigital converters adcs,0,0,0,0,0,0,0,0,0,0,6,27,20,23,20,19,20,21,156
paper introduces new,0,0,0,0,0,0,0,0,0,3,10,17,20,16,12,23,25,30,156
numerical experiments show,0,0,0,0,0,0,0,0,0,0,8,14,23,19,32,19,18,23,156
without prior knowledge,0,0,0,0,0,0,0,0,0,0,4,15,21,20,13,23,29,31,156
simulations show proposed,0,0,0,0,0,0,0,0,0,0,9,17,18,22,26,26,17,20,155
traffic signal control,0,0,0,0,0,0,0,0,0,0,0,20,15,29,20,15,35,21,155
speech foundation models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,83,155
point spread function,0,0,0,0,0,0,0,0,0,0,8,18,24,21,29,20,20,15,155
neural networks nns,0,0,0,0,0,0,0,0,0,0,0,8,20,21,28,20,26,32,155
dataset show proposed,0,0,0,0,0,0,0,0,0,0,4,14,17,36,31,33,13,7,155
square error mmse,0,0,0,0,0,0,0,0,0,0,11,15,24,10,15,29,24,27,155
positron emission tomography,0,0,0,0,0,0,0,0,0,0,3,13,15,10,19,33,32,30,155
speaker verification systems,0,0,0,0,0,0,0,0,0,0,10,19,23,15,31,14,30,13,155
audio deepfake detection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,61,56,155
deep learning dlbased,0,0,0,0,0,0,0,0,0,0,0,8,16,15,29,26,33,28,155
results demonstrate significant,0,0,0,0,0,0,0,0,0,0,3,13,7,7,8,27,34,56,155
frequencydivision multiplexing ofdm,0,0,0,0,0,0,0,0,0,0,7,7,18,15,14,27,28,39,155
address challenges paper,0,0,0,0,0,0,0,0,0,0,0,3,5,9,6,25,43,64,155
significant performance improvements,0,0,0,0,0,0,0,0,0,0,0,7,12,15,11,27,36,47,155
experiments show method,0,0,0,0,0,0,0,0,0,0,0,14,14,12,34,29,23,28,154
low power consumption,0,0,0,0,0,0,0,0,0,0,4,11,21,14,19,23,32,30,154
based generative adversarial,0,0,0,0,0,0,0,0,0,0,0,19,35,26,28,17,23,6,154
operating characteristic curve,0,0,0,0,0,0,0,0,0,0,0,18,30,18,25,20,25,18,154
multichannel speech enhancement,0,0,0,0,0,0,0,0,0,0,5,8,14,29,23,23,28,24,154
massive mimo system,0,0,0,0,0,0,0,0,0,4,10,24,17,24,19,25,15,16,154
evaluate proposed method,0,0,0,0,0,0,0,0,0,0,4,9,26,20,32,26,16,20,153
coronavirus disease covid,0,0,0,0,0,0,0,0,0,0,0,0,90,37,17,9,0,0,153
room impulse response,0,0,0,0,0,0,0,0,0,0,5,4,12,19,16,25,32,40,153
anything model sam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,62,42,153
effectiveness proposed methods,0,0,0,0,0,0,0,0,0,0,6,9,20,20,18,18,33,29,153
code pretrained models,0,0,0,0,0,0,0,0,0,0,0,8,16,19,31,21,30,26,151
linear programming milp,0,0,0,0,0,0,0,0,0,0,0,6,33,24,19,27,17,25,151
demonstrate effectiveness method,0,0,0,0,0,0,0,0,0,0,0,15,9,12,17,32,35,31,151
achieves comparable performance,0,0,0,0,0,0,0,0,0,0,3,8,18,17,28,35,23,19,151
point cloud compression,0,0,0,0,0,0,0,0,0,0,0,11,10,18,38,18,35,21,151
show method achieves,0,0,0,0,0,0,0,0,0,0,4,8,19,18,24,22,19,37,151
large antenna arrays,0,0,0,0,0,0,0,0,0,0,3,18,16,20,21,17,23,33,151
shown great potential,0,0,0,0,0,0,0,0,0,0,0,12,15,18,30,28,25,23,151
symbol error rate,0,0,0,0,0,0,0,0,0,7,0,12,20,24,17,21,19,31,151
resource allocation problem,0,0,0,0,0,0,0,0,0,0,7,16,24,21,15,13,31,23,150
future wireless communication,0,0,0,0,0,0,0,0,0,0,4,17,17,17,20,18,28,29,150
constrained optimization problem,0,0,0,0,0,0,0,0,0,0,5,12,23,21,13,22,14,40,150
paper address problem,0,0,0,0,0,0,0,0,0,0,12,25,17,16,22,20,18,20,150
problem simulation results,0,0,0,0,0,0,0,0,0,0,8,16,25,17,17,21,26,20,150
power transfer wpt,0,0,0,0,0,0,0,0,0,3,10,12,25,19,12,23,23,22,149
acoustic echo cancellation,0,0,0,0,0,0,0,0,0,0,0,0,17,36,39,30,10,17,149
integer linear programming,0,0,0,0,0,0,0,0,0,0,0,15,25,34,18,15,21,21,149
communication isac system,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,34,40,48,149
long short term,0,0,0,0,0,0,0,0,0,0,9,27,23,32,21,14,15,8,149
discrete cosine transform,0,0,0,0,0,0,0,0,0,0,17,15,15,17,19,28,21,17,149
simulation experimental results,0,0,0,0,0,0,0,0,0,0,10,16,21,17,25,16,15,29,149
reducing computational complexity,0,0,0,0,0,0,0,0,0,0,0,4,8,7,8,28,34,59,148
