real data set,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,9,14,14,20,23,13,29,26,24,34,17,24,17,22,7,311
markov random fields,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,7,31,24,21,22,19,26,19,22,30,13,17,8,17,21,311
realworld datasets demonstrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,19,31,61,18,16,20,46,76,309
paper introduces novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,9,11,16,21,21,8,18,33,92,67,306
partial differential equation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,3,12,16,12,19,39,28,27,29,28,36,31,301
however existing methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,4,16,32,39,21,17,27,64,65,300
cumulative distribution function,0,0,0,0,0,0,0,0,0,0,4,6,9,0,5,7,16,14,13,8,16,17,13,17,28,25,22,22,26,29,297
simulation results show,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,6,11,13,19,17,25,34,36,30,20,17,22,15,20,296
proposed method outperforms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,9,7,13,31,49,54,19,26,29,23,24,296
probability density functions,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,4,3,9,9,17,15,25,18,18,32,25,19,30,23,27,288
realworld data sets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,11,11,13,29,53,51,23,21,20,18,12,288
time series classification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,38,72,60,16,6,14,30,36,287
neural network dnn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,40,71,74,19,18,15,22,7,287
address issue propose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,17,36,43,16,23,46,50,47,286
consistent asymptotically normal,0,0,0,0,0,0,0,0,3,3,0,6,0,4,4,4,10,3,5,10,8,14,19,18,26,25,26,26,31,39,284
linear discriminant analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,6,14,18,15,18,33,33,33,18,17,12,27,23,284
paper presents novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,8,9,20,27,38,30,14,18,28,52,21,283
provide theoretical guarantees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,8,11,20,16,41,25,15,24,42,67,283
using deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,59,79,59,9,10,13,16,8,283
stochastic block models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,14,18,28,20,23,28,17,23,24,39,29,281
functional principal component,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,7,15,17,21,25,37,26,38,42,27,279
demonstrate effectiveness approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,5,7,11,25,33,38,19,11,34,37,40,278
markov random field,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,9,17,13,21,24,12,23,13,21,24,16,14,10,26,16,277
fisher information matrix,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,6,6,11,9,16,14,17,26,19,23,32,19,18,24,21,276
deep learning techniques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,51,73,68,9,5,16,18,11,276
inverse probability weighting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,20,19,28,28,32,39,44,52,276
bayesian inverse problems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,17,13,20,28,15,22,21,35,45,36,276
monte carlo algorithms,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,4,12,11,15,9,27,14,17,22,23,16,18,19,21,29,276
deep learning approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,53,72,60,17,20,13,7,12,275
logistic regression model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,4,10,11,15,25,19,29,14,29,24,24,36,15,274
distributionally robust optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,10,32,34,36,30,36,43,34,274
paper introduce new,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,5,16,19,18,21,29,31,35,17,15,15,20,18,273
maximum likelihood estimates,0,0,0,0,0,0,0,0,0,0,5,5,5,4,0,10,15,17,18,16,12,16,13,21,30,28,18,21,11,8,273
empirical results show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,11,12,30,58,49,15,19,19,18,29,273
propose novel framework,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,8,22,38,47,15,19,27,37,42,273
real data application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,7,7,12,9,17,24,33,23,34,44,43,270
hilbert space rkhs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,6,7,13,13,20,22,28,25,19,24,37,43,270
functional magnetic resonance,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,5,8,9,18,22,20,18,30,32,22,23,18,14,13,268
causal effect estimation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,36,14,27,69,61,46,268
real world data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,12,12,16,20,23,34,48,25,12,13,19,10,268
deep learning based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,49,87,67,15,18,11,4,4,267
real data applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,4,4,16,12,14,20,28,25,19,32,37,38,266
outperforms existing methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,13,14,33,40,21,17,24,41,53,265
paper introduce novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,10,11,15,18,30,27,17,15,21,46,37,264
models widely used,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,9,6,8,18,14,25,33,24,21,21,28,38,262
achieves stateoftheart performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,10,29,45,59,15,16,14,32,28,261
applications machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,17,22,45,53,29,23,26,19,8,260
multiagent reinforcement learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,59,76,25,13,22,17,16,260
experiments show proposed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,6,12,21,37,61,38,17,17,9,14,16,260
convex optimization problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,9,21,6,12,18,22,31,29,26,16,18,9,17,259
conditional average treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,21,18,46,45,56,51,259
neural network based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,22,44,85,54,13,14,11,5,4,259
bayesian computation abc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,16,22,23,17,24,17,23,20,11,13,12,21,12,258
supervised machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,9,45,51,42,22,19,19,18,14,257
paper present novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,6,8,10,18,30,42,51,24,13,10,18,15,257
play important role,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,6,3,7,12,10,9,18,40,43,19,18,18,15,18,256
neural networks paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,34,63,39,18,25,22,20,13,256
least squares regression,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,0,6,11,9,14,15,23,23,19,28,22,12,17,20,17,255
paper consider problem,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,6,12,11,7,13,12,12,23,35,42,17,17,15,15,6,254
bayesian additive regression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,8,16,19,22,28,27,26,35,56,253
bayesian model selection,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,6,12,9,23,11,16,17,19,24,10,19,24,19,20,252
genomewide association studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,15,15,17,10,16,17,22,20,15,18,20,16,12,11,251
data generating process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,6,8,10,17,24,29,26,30,29,36,18,251
feedforward neural networks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,12,45,41,40,17,20,14,23,13,251
random graph models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,9,0,12,11,10,35,13,18,18,26,17,18,15,26,250
offline reinforcement learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,75,31,49,33,250
bayesian hierarchical model,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,5,14,21,12,11,13,29,23,19,13,16,25,31,248
generalized linear mixed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,9,11,7,16,13,19,17,15,12,26,22,37,21,246
show proposed approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,7,11,15,31,48,43,14,13,13,16,18,246
two real data,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,7,10,15,9,12,26,17,28,24,20,21,24,18,246
propose new approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,10,14,5,10,19,18,33,38,18,17,17,15,17,246
stationary time series,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,7,3,9,6,8,13,16,20,21,24,32,11,14,21,25,245
deep learning algorithms,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,17,45,55,56,11,6,19,7,6,245
partial least squares,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,7,7,11,3,16,15,23,31,17,23,22,21,27,244
machine learning algorithm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,30,56,51,28,18,19,15,8,244
across wide range,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,12,24,22,8,18,26,42,80,244
approximate message passing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,7,18,9,15,10,15,26,24,24,29,29,24,243
highdimensional linear regression,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,8,4,7,11,13,15,30,29,14,26,26,22,29,243
bayesian model averaging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,16,14,9,20,16,16,24,24,11,18,15,29,243
simulation study shows,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,8,4,14,12,13,14,12,17,22,18,23,22,18,19,14,243
structural equation models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,5,9,13,14,25,15,11,21,15,19,26,23,24,242
shortterm memory lstm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,21,46,56,43,10,11,6,20,18,242
dirichlet process mixture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,18,11,11,13,13,26,14,21,12,24,16,21,19,242
modelbased reinforcement learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,29,68,63,22,15,15,15,5,241
artificial neural network,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,11,32,34,54,43,13,10,17,7,7,240
additive regression trees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,5,8,16,12,23,26,26,24,27,54,240
finite sample properties,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,5,8,14,10,8,12,12,15,24,25,21,17,19,23,14,239
receiver operating characteristic,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,7,9,8,35,37,34,21,16,9,22,29,239
type error rate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,8,12,7,14,26,28,26,31,35,42,239
simple yet effective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,0,10,20,42,56,17,16,20,17,29,239
approximate bayesian inference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,12,4,13,22,33,28,29,25,15,26,21,239
neural networks rnns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,28,44,62,48,8,3,3,10,11,237
upper confidence bound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,18,35,40,25,19,17,36,25,236
gaussian process model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,9,5,11,20,20,31,28,18,24,19,12,17,235
using simulated data,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,10,4,19,16,10,14,10,19,22,17,11,19,25,27,235
bayesian variable selection,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,8,8,8,10,16,26,16,9,15,13,25,14,18,21,16,235
results demonstrate proposed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,28,51,43,12,13,29,21,25,234
using deep neural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,20,44,41,46,24,9,13,10,12,234
differential equations pdes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9,28,31,19,22,32,33,52,233
latent dirichlet allocation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,13,23,27,28,23,22,27,12,7,5,8,10,233
use machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,26,47,47,20,22,17,17,15,232
sufficient dimension reduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,6,5,9,11,15,23,25,22,20,30,25,22,232
generalized additive models,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,4,7,7,8,6,18,20,38,13,17,26,27,27,231
inverse reinforcement learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,41,65,46,15,8,19,16,7,230
unsupervised domain adaptation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,63,60,9,6,26,12,13,230
estimating causal effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10,24,13,20,19,21,32,45,34,230
variational autoencoders vaes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,28,40,53,13,17,24,22,21,229
outperforms stateoftheart methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,14,20,51,53,15,8,8,20,28,229
sparse linear regression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,5,11,8,14,12,13,13,21,12,21,30,33,15,227
maximum likelihood estimate,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,7,9,7,11,11,15,9,15,20,26,19,22,19,13,8,227
financial time series,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,4,9,4,13,16,9,17,34,21,17,21,10,17,16,226
law large numbers,0,0,0,0,0,0,0,0,0,5,4,3,10,10,0,5,14,8,8,6,12,12,14,11,26,9,12,14,23,20,226
many realworld applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,5,10,25,46,34,11,22,19,17,19,225
minimax lower bound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,7,6,11,7,5,13,22,29,16,26,42,24,225
ordinary differential equation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,10,6,8,12,31,33,22,15,24,24,23,225
graph representation learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,81,23,23,9,20,8,225
deep learning framework,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,39,45,55,8,19,6,16,21,223
vector machine svm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,9,9,23,30,43,35,12,3,15,11,7,222
familywise error rate,0,0,0,0,0,0,0,0,0,4,0,0,4,3,6,3,0,5,6,12,21,16,8,15,22,14,16,16,16,35,222
using monte carlo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,12,8,21,15,23,19,16,18,16,32,21,222
bayesian information criterion,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,12,11,17,7,11,14,13,25,16,17,19,10,17,18,221
deep learning architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,42,57,37,7,8,11,16,13,220
variational autoencoder vae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,29,55,46,14,17,17,15,12,220
likelihood estimator mle,0,0,0,0,0,0,0,0,0,0,6,3,3,3,4,8,4,11,10,12,12,16,8,12,12,24,14,14,19,24,219
using neural networks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,29,37,44,24,14,19,18,20,218
two case studies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,7,9,24,27,23,17,21,20,24,32,218
linear mixed model,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,10,9,7,12,13,17,18,14,16,18,16,19,20,13,218
larger sample size,0,0,0,0,0,0,0,0,0,0,0,4,5,6,13,7,12,14,12,17,15,10,19,10,14,11,12,10,15,12,218
monte carlo smc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,15,13,18,16,17,11,16,8,9,14,13,23,23,218
maximum likelihood method,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,5,12,10,10,13,10,20,16,20,22,26,20,11,11,217
consider problem learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,7,9,14,7,10,22,39,24,16,11,23,7,7,217
method multipliers admm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,10,19,23,20,34,22,14,9,18,13,15,216
stochastic variational inference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,20,20,11,39,24,19,13,12,9,16,10,214
provide theoretical analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,11,11,26,35,20,16,22,27,35,214
highdimensional time series,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,4,19,22,18,25,25,16,28,33,213
learning deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,13,29,48,44,10,15,15,16,10,213
paper presents new,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,7,16,14,16,21,28,27,10,11,22,13,6,212
evidence lower bound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,23,27,27,20,18,26,27,23,211
neural networks deep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,36,56,44,21,9,8,14,5,210
cox proportional hazards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,7,10,15,16,22,13,26,18,29,39,210
ensemble kalman filter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,20,20,14,23,27,13,13,25,29,210
simulated real datasets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,8,6,15,15,18,16,22,22,13,19,26,13,210
used machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,5,17,29,35,29,17,15,17,18,15,209
time series model,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,5,12,4,9,8,6,22,13,30,17,21,16,18,16,209
work propose new,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,20,33,53,19,15,17,16,23,209
linear function approximation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,28,31,44,29,25,20,19,208
treatment effect heterogeneity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,12,24,15,23,36,33,41,207
neural network trained,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,34,31,39,16,20,14,20,11,207
numerical results show,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,9,8,6,12,17,25,42,15,22,12,11,13,207
using markov chain,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,4,8,9,13,9,8,9,15,21,19,17,10,15,18,17,207
neural networks using,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,28,50,54,10,12,12,12,8,206
propose new algorithm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,6,7,13,20,18,33,29,12,15,17,15,9,206
minimax lower bounds,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,10,10,10,18,15,13,11,18,14,17,11,26,23,206
number data points,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,12,15,10,16,22,20,13,22,22,22,16,206
compared stateoftheart methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,5,9,17,32,40,16,18,16,25,16,206
decision processes mdps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,11,31,27,29,20,26,24,27,205
multiarmed bandit problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,10,3,15,8,37,38,16,21,17,10,8,205
effective sample size,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,16,9,8,12,6,16,24,16,16,30,32,205
proportional hazards model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,6,4,8,14,14,13,19,15,26,16,26,31,205
deep learning approaches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,48,57,10,10,12,9,22,204
paper introduces new,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,4,3,7,14,10,26,16,30,11,12,12,22,22,204
demonstrate effectiveness method,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,10,17,28,31,18,14,20,25,29,204
benchmark data sets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,7,12,8,22,37,39,13,15,18,10,3,202
bayesian deep learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,30,42,16,18,27,26,10,202
attention recent years,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,8,4,14,9,25,35,15,14,20,21,18,202
nonstationary time series,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,3,0,4,7,13,13,8,6,16,19,11,27,19,25,16,202
paper present new,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,8,11,12,25,44,26,14,15,10,6,5,202
conduct extensive experiments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,21,36,57,16,17,15,17,11,201
machine learning community,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,9,15,33,29,29,15,15,12,17,12,200
performance proposed methods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,3,6,9,14,15,22,21,21,33,19,24,200
realworld datasets show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,23,38,39,11,18,13,15,21,199
global sensitivity analysis,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,10,7,13,16,9,9,28,15,21,18,17,20,199
determinantal point processes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,13,24,18,29,18,19,19,7,17,10,8,198
orders magnitude faster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,7,5,13,13,26,23,32,19,11,18,14,9,198
small area estimation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,10,11,4,10,11,11,9,18,18,21,24,28,197
machine learning based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,31,48,50,16,13,9,10,6,196
show proposed algorithm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,10,19,26,32,29,20,22,7,12,5,196
superior performance compared,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,13,18,28,14,19,16,29,48,196
experiments synthetic data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,6,12,26,23,24,14,12,21,16,25,196
principal components analysis,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,10,13,9,12,15,15,10,12,12,21,11,18,15,11,196
stochastic partial differential,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,5,6,15,16,9,16,16,16,20,14,18,28,195
effectiveness proposed approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,8,11,15,32,31,10,14,15,19,27,195
independent random variables,0,0,0,0,0,0,0,0,0,0,4,4,6,4,9,8,6,11,5,7,7,4,16,14,15,11,15,18,18,13,195
gaussian random fields,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,9,10,13,10,7,14,15,10,13,18,11,11,12,30,195
probabilistic graphical models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,13,10,16,16,15,19,23,15,10,13,12,16,195
lower upper bounds,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,6,10,8,9,10,12,17,20,11,12,26,17,24,194
propose general framework,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,9,9,25,21,28,18,15,17,11,17,193
squared error mse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,5,6,9,8,10,12,22,16,6,18,20,49,192
linear inverse problems,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,8,6,15,9,10,4,17,20,12,9,18,23,16,13,192
reinforcement learning algorithm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,8,25,45,49,7,5,17,10,10,192
gaussian graphical model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,14,7,6,12,15,18,16,11,11,17,21,12,13,192
stochastic gradient langevin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,11,25,41,16,20,15,16,18,192
data paper propose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,10,10,28,26,30,17,9,16,13,16,192
interpretable machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,15,22,35,21,19,25,21,17,191
evaluate performance proposed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,8,6,19,22,26,17,18,19,21,22,190
local differential privacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,44,16,19,19,27,24,190
simulation studies application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,4,17,18,23,15,18,19,20,39,189
simulation studies conducted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,8,6,10,7,13,19,17,22,17,29,27,189
gaussian process prior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,11,8,12,12,20,23,18,15,10,12,11,18,189
online convex optimization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,16,19,27,18,15,22,24,20,19,189
